DataId,ClienteId,ProdutoId,Quantidade,PrecoUnitario,PercentagemDesconto,ValorTotal,Canal
2022-12-25,692,123,1,1420.34,13.00,1420.34,Online
2023-04-30,692,39,1,1376.98,45.00,1376.98,Online
2023-12-20,692,154,3,235.19,15.00,705.57,Online
2021-01-26,693,32,3,160.63,39.00,481.88,Online
2022-07-19,693,2,1,1105.57,22.00,1105.57,Online
2022-09-28,693,3,1,386.08,29.00,386.08,Online
2022-06-07,695,118,3,183.69,22.00,551.06,Online
2024-08-10,695,36,3,385.73,5.00,1157.19,Online
2022-01-03,696,103,2,687.01,14.00,1374.02,Online
2023-03-19,696,24,5,167.55,47.00,837.76,Online
2024-02-25,696,3,1,863.30,20.00,863.30,Online
2021-07-23,697,70,4,113.75,13.00,455.01,Online
2021-12-23,698,6,2,494.53,21.00,989.05,Online
2024-10-19,698,101,1,841.91,48.00,841.91,Online
2024-12-25,698,18,2,527.93,40.00,1055.85,Online
2025-03-30,698,22,2,597.08,27.00,1194.15,Online
2021-07-14,699,100,5,182.39,30.00,911.94,Online
2021-12-21,699,58,5,6.20,19.00,30.99,Online
2022-04-30,700,139,2,581.62,28.00,1163.23,Online
2021-03-02,701,28,2,314.55,17.00,629.10,Online
2023-11-11,702,115,5,197.63,41.00,988.16,Online
2022-07-29,703,14,1,398.49,41.00,398.49,Online
2023-10-20,705,165,5,127.72,32.00,638.61,Online
2024-03-06,705,37,3,417.13,34.00,1251.39,Online
2021-01-15,707,84,3,171.78,35.00,515.34,Online
2024-07-24,708,2,1,947.07,10.00,947.07,Online
2021-02-26,709,147,2,348.49,29.00,696.98,Online
2023-03-22,709,82,5,70.24,20.00,351.21,Online
2014-04-28,710,126,1,57.37,24.00,57.37,"Loja Física"
2015-05-09,710,32,5,14.08,46.00,70.39,"Loja Física"
2017-04-21,710,128,4,286.09,0.00,1144.35,"Loja Física"
2018-04-09,710,76,2,576.65,38.00,1153.29,"Loja Física"
2023-05-02,710,119,2,438.11,2.00,876.21,Online
2021-06-06,711,1,5,191.17,43.00,955.84,Online
2022-10-16,711,19,3,257.06,29.00,771.18,Online
2024-03-14,712,77,5,299.85,18.00,1499.25,Online
2024-01-22,713,89,1,1096.42,45.00,1096.42,Online
2022-11-21,715,18,2,15.14,47.00,30.28,Online
2023-12-16,715,131,5,133.43,46.00,667.17,Online
2022-08-25,716,15,4,313.26,16.00,1253.05,Online
2023-04-12,718,14,3,347.01,35.00,1041.03,Online
2021-07-07,719,84,4,150.48,11.00,601.90,Online
2021-09-19,720,42,1,220.57,43.00,220.57,Online
2021-07-08,721,41,1,1397.26,29.00,1397.26,Online
2022-05-19,721,61,2,184.74,26.00,369.47,Online
2011-05-15,722,99,5,108.32,5.00,541.60,"Loja Física"
2023-04-29,722,99,5,60.39,6.00,301.94,Online
2022-01-21,723,12,5,35.65,18.00,178.25,Online
2025-02-22,724,116,4,279.84,19.00,1119.34,Online
2022-08-28,725,166,2,596.22,45.00,1192.43,Online
2021-09-20,726,170,1,450.60,25.00,450.60,Online
2025-03-13,727,129,4,149.68,37.00,598.73,Online
2022-10-26,728,174,2,529.57,36.00,1059.14,Online
2022-01-09,729,87,2,277.91,7.00,555.81,Online
2022-04-10,729,34,4,94.79,42.00,379.15,Online
2023-03-20,731,85,4,231.86,3.00,927.45,Online
2021-02-09,732,98,2,181.65,49.00,363.29,Online
2021-12-25,732,172,4,126.70,3.00,506.80,Online
2021-05-01,733,161,5,142.34,44.00,711.68,Online
2022-07-18,733,121,3,381.25,46.00,1143.76,Online
2022-12-04,733,88,5,64.62,45.00,323.10,Online
2024-09-28,733,75,5,5.03,6.00,25.16,Online
2024-05-01,735,170,3,51.16,20.00,153.49,Online
2021-11-01,736,11,5,224.41,7.00,1122.04,Online
2023-06-04,737,35,4,57.72,6.00,230.88,Online
2021-01-03,738,4,3,475.68,38.00,1427.05,Online
2022-02-06,738,121,5,262.44,24.00,1312.18,Online
2024-05-01,741,173,3,183.16,2.00,549.48,Online
2021-04-21,742,62,5,47.84,24.00,239.19,Online
2024-01-16,742,27,1,1177.44,32.00,1177.44,Online
2024-09-18,742,37,2,147.66,18.00,295.31,Online
2022-11-15,744,9,3,21.40,9.00,64.19,Online
2023-08-07,744,14,1,407.64,30.00,407.64,Online
2025-01-10,744,82,1,855.06,48.00,855.06,Online
2012-05-29,745,118,1,31.57,26.00,31.57,"Loja Física"
2012-07-25,745,25,4,334.35,37.00,1337.41,"Loja Física"
2016-02-23,745,77,2,745.98,15.00,1491.95,"Loja Física"
2021-01-03,745,144,2,745.59,28.00,1491.17,Online
2021-04-24,745,172,1,1367.94,43.00,1367.94,Online
2021-08-17,745,102,3,76.39,31.00,229.17,Online
2024-09-07,745,81,5,142.20,22.00,711.01,Online
2025-01-05,745,109,5,7.98,21.00,39.91,Online
2021-09-21,747,101,1,427.54,7.00,427.54,Online
2022-08-06,747,86,1,979.07,41.00,979.07,Online
2024-06-12,747,105,4,282.54,38.00,1130.14,Online
2023-02-23,748,155,1,934.01,21.00,934.01,Online
2021-11-07,749,163,3,423.21,38.00,1269.62,Online
2024-03-22,749,163,5,299.75,15.00,1498.73,Online
2024-09-14,749,145,3,250.79,45.00,752.36,Online
2022-07-22,751,163,2,367.78,36.00,735.55,Online
2024-01-23,753,67,4,26.64,0.00,106.55,Online
2021-10-24,757,18,3,289.16,9.00,867.47,Online
2024-10-16,757,86,2,488.15,9.00,976.30,Online
2023-08-28,758,146,3,303.23,31.00,909.68,Online
2023-03-28,759,112,1,900.65,7.00,900.65,Online
2021-07-19,760,15,2,559.81,13.00,1119.62,Online
2023-06-07,760,139,4,322.60,0.00,1290.41,Online
2023-12-28,760,36,4,36.00,10.00,143.98,Online
2024-08-16,760,9,1,519.14,46.00,519.14,Online
2024-10-27,760,10,5,20.54,17.00,102.69,Online
2010-04-25,761,13,1,1462.41,5.00,1462.41,"Loja Física"
2014-08-01,761,121,4,302.75,8.00,1210.99,"Loja Física"
2018-12-23,761,147,1,1058.30,35.00,1058.30,"Loja Física"
2019-05-18,761,46,2,17.03,17.00,34.06,"Loja Física"
2022-01-16,762,13,2,597.30,23.00,1194.60,Online
2024-03-12,762,91,5,145.33,48.00,726.64,Online
2021-06-29,763,25,1,612.68,32.00,612.68,Online
2022-06-27,763,145,2,255.08,47.00,510.15,Online
2022-09-28,763,142,5,196.54,41.00,982.72,Online
2022-05-16,764,27,3,29.27,39.00,87.80,Online
2023-03-22,765,42,3,111.61,3.00,334.84,Online
2022-02-01,767,39,5,205.84,41.00,1029.22,Online
2024-02-05,767,143,1,384.12,7.00,384.12,Online
2024-05-09,767,157,3,150.80,1.00,452.40,Online
2025-03-27,767,50,4,32.09,8.00,128.36,Online
2024-06-22,768,174,3,138.44,25.00,415.31,Online
2024-08-05,768,61,4,356.72,24.00,1426.88,Online
2021-03-28,770,27,1,785.25,14.00,785.25,Online
2021-11-23,770,108,1,1071.19,15.00,1071.19,Online
2024-03-07,770,91,5,271.58,20.00,1357.88,Online
2021-01-06,771,47,2,17.27,50.00,34.54,Online
2024-11-18,771,141,5,283.75,35.00,1418.75,Online
2022-02-11,773,158,4,171.34,22.00,685.34,Online
2023-08-30,773,45,1,359.82,12.00,359.82,Online
2021-05-27,774,168,3,151.65,11.00,454.95,Online
2022-08-07,774,68,4,138.61,25.00,554.43,Online
2022-10-20,774,22,4,168.91,31.00,675.64,Online
2022-06-11,775,119,4,183.58,50.00,734.32,Online
2019-09-19,776,97,2,451.34,28.00,902.67,"Loja Física"
2024-02-11,777,94,4,325.70,19.00,1302.80,Online
2024-10-10,777,58,5,275.32,0.00,1376.59,Online
2025-02-20,777,21,4,17.10,45.00,68.38,Online
2022-06-04,778,101,3,298.76,47.00,896.27,Online
2023-03-09,778,120,1,932.42,5.00,932.42,Online
2025-03-20,778,60,5,230.53,49.00,1152.65,Online
2021-10-17,779,81,2,611.72,34.00,1223.44,Online
2023-04-05,779,69,1,241.20,37.00,241.20,Online
2023-05-07,779,72,4,316.54,8.00,1266.17,Online
2023-02-18,781,151,1,859.22,10.00,859.22,Online
2025-03-22,781,18,3,389.78,38.00,1169.34,Online
2021-09-30,783,89,2,544.18,50.00,1088.36,Online
2023-04-29,783,18,2,198.23,36.00,396.45,Online
2024-01-06,784,63,4,267.50,38.00,1069.99,Online
2024-05-27,785,36,4,355.20,31.00,1420.81,Online
2024-08-23,785,102,2,699.99,14.00,1399.98,Online
2022-02-21,786,102,1,698.78,48.00,698.78,Online
2021-10-30,788,124,3,174.62,35.00,523.85,Online
2022-04-18,788,103,2,129.82,18.00,259.64,Online
2024-07-09,788,76,1,349.09,29.00,349.09,Online
2024-09-24,789,130,4,50.76,28.00,203.04,Online
2023-09-20,791,84,1,389.32,1.00,389.32,Online
2021-01-18,792,161,1,67.74,18.00,67.74,Online
2022-02-20,792,45,4,295.80,28.00,1183.20,Online
2023-06-03,792,9,5,208.41,25.00,1042.04,Online
2023-10-19,794,16,5,91.77,44.00,458.84,Online
2012-03-13,795,1,1,93.80,41.00,93.80,"Loja Física"
2013-08-25,795,53,2,635.58,1.00,1271.16,"Loja Física"
2016-09-30,795,81,4,335.78,45.00,1343.11,"Loja Física"
2019-06-30,795,71,1,503.14,30.00,503.14,"Loja Física"
2025-03-13,795,149,1,688.14,0.00,688.14,Online
2021-12-11,796,172,5,187.22,2.00,936.12,Online
2023-02-16,796,173,1,159.87,6.00,159.87,Online
2022-12-30,799,41,3,37.80,15.00,113.39,Online
2022-04-27,800,94,1,1436.63,12.00,1436.63,Online
2021-01-27,802,129,3,175.59,1.00,526.78,Online
2023-12-27,802,5,5,77.58,0.00,387.92,Online
2025-03-27,802,147,2,397.05,25.00,794.09,Online
2021-10-30,803,125,1,339.14,1.00,339.14,Online
2022-10-11,803,102,4,269.12,26.00,1076.46,Online
2024-07-30,803,75,3,21.97,49.00,65.90,Online
2025-02-04,803,73,4,342.51,4.00,1370.03,Online
2021-02-10,804,74,5,250.48,0.00,1252.39,Online
2022-09-11,804,135,5,34.75,40.00,173.73,Online
2022-01-02,805,72,2,306.98,27.00,613.95,Online
2024-02-02,805,117,5,176.00,50.00,879.98,Online
2024-09-27,806,57,2,23.05,35.00,46.10,Online
2022-02-23,808,129,3,279.32,14.00,837.96,Online
2024-06-25,808,170,3,91.41,45.00,274.23,Online
2021-12-29,809,83,5,286.91,50.00,1434.55,Online
2023-01-14,811,129,2,575.36,43.00,1150.71,Online
2022-10-07,812,81,4,338.96,47.00,1355.84,Online
2024-12-08,812,79,4,176.18,8.00,704.73,Online
2022-09-18,815,133,2,275.61,25.00,551.22,Online
2024-11-28,815,76,2,62.78,0.00,125.55,Online
2023-03-03,816,11,5,264.59,11.00,1322.96,Online
2023-10-20,816,13,1,1486.89,37.00,1486.89,Online
2025-03-22,816,79,5,64.05,26.00,320.26,Online
2022-04-23,817,26,1,654.36,12.00,654.36,Online
2024-10-03,817,150,1,1364.03,2.00,1364.03,Online
2024-03-26,819,129,1,227.71,3.00,227.71,Online
2022-12-01,820,99,4,117.61,31.00,470.45,Online
2024-09-05,821,98,3,338.04,11.00,1014.12,Online
2023-10-21,822,34,5,82.58,45.00,412.88,Online
2021-01-16,824,174,5,115.21,18.00,576.06,Online
2022-12-25,824,62,4,64.44,6.00,257.76,Online
2023-12-01,824,7,4,224.76,39.00,899.02,Online
2025-01-06,824,61,1,250.98,39.00,250.98,Online
2023-01-08,825,82,5,267.48,43.00,1337.39,Online
2021-07-04,827,20,1,1171.79,41.00,1171.79,Online
2021-10-12,828,85,2,261.34,2.00,522.67,Online
2022-01-10,828,171,4,224.49,21.00,897.94,Online
2024-11-09,828,161,2,317.66,31.00,635.32,Online
2023-07-13,829,138,4,97.70,35.00,390.80,Online
2024-11-22,829,91,2,599.00,49.00,1197.99,Online
2023-09-16,830,50,5,125.58,33.00,627.90,Online
2021-06-24,831,58,5,125.10,30.00,625.49,Online
2022-06-28,832,70,1,536.15,39.00,536.15,Online
2022-12-28,832,50,4,373.41,50.00,1493.63,Online
2023-12-21,832,126,3,424.62,41.00,1273.85,Online
2023-06-13,833,138,5,116.34,7.00,581.69,Online
2023-11-24,833,37,2,292.32,31.00,584.64,Online
2024-07-01,833,81,1,1475.82,44.00,1475.82,Online
2024-08-21,833,92,1,546.73,3.00,546.73,Online
2021-08-26,834,79,5,250.31,47.00,1251.55,Online
2022-03-12,834,171,4,260.98,15.00,1043.91,Online
2022-10-09,835,25,3,437.52,1.00,1312.57,Online
2024-12-11,835,131,3,256.32,7.00,768.96,Online
2024-08-21,837,84,1,278.90,9.00,278.90,Online
2024-10-17,837,175,5,257.16,50.00,1285.82,Online
2021-12-27,838,41,2,134.07,25.00,268.14,Online
2021-12-09,839,61,5,291.00,28.00,1454.99,Online
2022-09-20,839,84,4,155.62,9.00,622.49,Online
2023-03-22,840,145,3,385.77,20.00,1157.31,Online
2024-03-21,840,122,5,82.65,27.00,413.23,Online
2024-05-14,840,3,1,239.60,46.00,239.60,Online
2024-10-31,840,3,2,157.40,28.00,314.80,Online
2021-06-23,841,119,4,260.41,5.00,1041.63,Online
2021-06-29,841,63,1,1104.62,0.00,1104.62,Online
2021-01-01,842,105,3,286.74,0.00,860.21,Online
2021-05-10,842,66,4,337.53,10.00,1350.11,Online
2021-12-31,842,72,4,223.60,34.00,894.40,Online
2021-08-21,843,65,5,7.01,38.00,35.04,Online
2023-02-02,843,154,1,1439.22,35.00,1439.22,Online
2021-03-10,844,68,2,476.45,28.00,952.89,Online
2024-11-21,844,118,4,88.88,9.00,355.53,Online
2024-12-06,844,174,2,721.64,44.00,1443.28,Online
2022-10-10,845,143,1,1440.44,28.00,1440.44,Online
2022-12-08,845,95,3,384.51,30.00,1153.53,Online
2024-05-05,846,122,1,838.13,30.00,838.13,Online
2021-04-04,847,137,2,28.89,21.00,57.77,Online
2024-11-29,848,6,4,344.80,40.00,1379.19,Online
2022-06-04,849,126,2,632.10,47.00,1264.20,Online
2024-07-22,850,18,1,156.47,0.00,156.47,Online
2024-11-20,850,113,4,59.20,29.00,236.79,Online
2021-01-27,853,75,5,179.01,19.00,895.06,Online
2023-02-16,853,95,5,237.89,40.00,1189.45,Online
2022-01-17,854,146,5,263.95,44.00,1319.75,Online
2022-05-05,854,7,1,1243.50,38.00,1243.50,Online
2023-04-02,855,127,5,255.20,2.00,1275.98,Online
2023-12-19,856,158,5,136.21,48.00,681.07,Online
2023-03-08,858,171,5,125.44,18.00,627.21,Online
2024-07-31,858,44,4,16.89,24.00,67.57,Online
2023-04-19,859,40,3,289.27,6.00,867.82,Online
2021-08-28,860,80,3,263.30,1.00,789.90,Online
2022-12-04,860,121,1,974.45,22.00,974.45,Online
2023-07-23,860,113,4,123.40,27.00,493.60,Online
2025-02-21,860,108,3,481.41,26.00,1444.23,Online
2022-05-16,861,40,2,730.01,0.00,1460.01,Online
2023-05-16,861,108,4,167.83,39.00,671.30,Online
2021-06-03,862,8,2,136.61,16.00,273.21,Online
2023-02-06,862,35,3,168.96,35.00,506.88,Online
2024-11-25,863,101,5,54.14,50.00,270.70,Online
2012-11-19,864,108,1,928.32,21.00,928.32,"Loja Física"
2013-12-27,864,48,2,104.47,7.00,208.93,"Loja Física"
2014-02-17,864,63,1,359.22,29.00,359.22,"Loja Física"
2021-03-22,864,152,2,452.25,21.00,904.49,Online
2021-06-10,865,147,5,160.38,40.00,801.90,Online
2023-09-20,865,96,2,382.79,7.00,765.58,Online
2012-01-07,866,151,5,47.10,50.00,235.50,"Loja Física"
2012-11-19,866,143,1,819.03,50.00,819.03,"Loja Física"
2022-05-02,866,62,1,550.27,25.00,550.27,Online
2022-10-11,866,93,3,156.15,44.00,468.45,Online
2023-04-06,866,6,1,390.93,48.00,390.93,Online
2021-05-11,867,4,3,396.52,14.00,1189.56,Online
2022-07-01,867,13,2,686.12,16.00,1372.23,Online
2023-06-16,868,162,1,857.96,21.00,857.96,Online
2021-06-12,870,69,5,284.67,20.00,1423.36,Online
2022-07-25,873,86,2,343.46,16.00,686.92,Online
2023-04-22,873,138,5,41.43,34.00,207.17,Online
2023-09-23,873,61,2,308.53,44.00,617.06,Online
2023-11-15,873,131,2,135.19,24.00,270.37,Online
2025-02-07,873,135,3,495.42,6.00,1486.26,Online
2023-06-26,874,43,4,91.45,36.00,365.81,Online
2024-03-08,874,120,3,379.38,14.00,1138.13,Online
2022-01-06,876,112,2,191.36,47.00,382.72,Online
2022-03-07,876,128,1,957.39,33.00,957.39,Online
2022-08-12,877,9,1,826.98,39.00,826.98,Online
2022-08-30,877,168,1,496.21,42.00,496.21,Online
2021-11-19,878,126,3,445.76,8.00,1337.28,Online
2024-02-07,878,139,1,703.51,8.00,703.51,Online
2021-12-20,879,72,4,368.12,20.00,1472.49,Online
2024-12-06,879,164,5,260.44,17.00,1302.20,Online
2021-11-15,880,62,3,414.49,27.00,1243.47,Online
2023-08-22,880,137,3,80.08,31.00,240.24,Online
2024-07-16,880,30,5,194.10,34.00,970.51,Online
2024-07-29,880,25,3,295.55,37.00,886.64,Online
2023-03-23,881,87,5,197.49,3.00,987.43,Online
2022-05-16,882,105,4,188.69,36.00,754.75,Online
2022-12-27,884,80,3,299.46,33.00,898.38,Online
2024-12-02,884,154,5,240.74,24.00,1203.71,Online
2021-05-23,885,150,5,86.72,46.00,433.61,Online
2021-06-14,885,99,4,225.60,26.00,902.39,Online
2022-01-30,885,27,4,288.69,33.00,1154.77,Online
2023-11-14,885,27,1,1435.02,16.00,1435.02,Online
2024-02-02,885,13,1,1094.35,19.00,1094.35,Online
2021-01-26,888,30,5,289.11,5.00,1445.56,Online
2021-02-01,889,169,4,116.78,27.00,467.13,Online
2023-10-03,889,72,3,435.44,28.00,1306.32,Online
2021-03-26,891,134,2,686.96,12.00,1373.91,Online
2021-10-24,891,99,3,204.45,14.00,613.36,Online
2023-11-10,891,67,5,177.15,42.00,885.74,Online
2024-04-28,892,112,3,73.91,15.00,221.73,Online
2022-03-16,893,108,1,963.70,21.00,963.70,Online
2022-12-17,893,64,2,273.36,50.00,546.72,Online
2023-09-26,894,92,2,127.13,17.00,254.26,Online
2023-12-04,894,151,3,251.51,0.00,754.52,Online
2021-06-14,896,10,5,26.66,2.00,133.31,Online
2021-09-08,896,60,1,539.99,12.00,539.99,Online
2021-09-22,896,23,5,116.61,32.00,583.05,Online
2024-06-01,897,167,5,69.53,26.00,347.63,Online
2021-10-04,898,56,4,57.19,0.00,228.75,Online
2021-10-14,898,64,2,579.11,16.00,1158.21,Online
2024-01-17,898,157,5,266.04,39.00,1330.19,Online
2022-09-16,899,82,4,119.88,30.00,479.50,Online
2024-10-13,900,118,2,578.53,44.00,1157.06,Online
2023-10-24,901,71,3,185.85,27.00,557.54,Online
2021-11-16,902,39,1,634.94,1.00,634.94,Online
2024-08-19,902,38,3,329.43,7.00,988.29,Online
2021-11-12,903,144,3,432.42,12.00,1297.25,Online
2022-05-21,904,63,5,243.52,43.00,1217.62,Online
2022-06-05,904,148,1,655.62,29.00,655.62,Online
2021-12-29,906,20,2,744.52,4.00,1489.03,Online
2024-08-05,906,87,5,80.22,11.00,401.11,Online
2021-07-22,907,129,5,61.24,14.00,306.21,Online
2022-10-27,907,170,3,52.93,12.00,158.80,Online
2023-10-26,907,113,3,130.29,6.00,390.86,Online
2021-03-04,908,111,5,258.55,14.00,1292.75,Online
2023-07-14,910,104,4,122.42,27.00,489.67,Online
2024-02-09,910,11,3,375.04,40.00,1125.11,Online
2023-04-29,911,65,5,53.63,45.00,268.16,Online
2022-09-25,912,4,4,217.49,22.00,869.96,Online
2024-11-06,912,122,5,29.89,22.00,149.43,Online
2021-12-17,914,108,4,84.09,20.00,336.37,Online
2025-01-08,914,12,1,637.33,17.00,637.33,Online
2023-05-06,916,104,3,9.98,3.00,29.94,Online
2023-06-30,916,35,1,1461.86,6.00,1461.86,Online
2025-01-13,916,13,3,193.52,45.00,580.57,Online
2021-03-21,917,64,5,235.35,0.00,1176.75,Online
2021-05-10,919,146,5,245.20,33.00,1225.99,Online
2010-12-29,920,65,2,389.57,36.00,779.13,"Loja Física"
2014-03-12,920,55,2,672.12,50.00,1344.24,"Loja Física"
2017-10-01,920,5,5,284.21,26.00,1421.06,"Loja Física"
2022-12-12,920,51,2,236.83,43.00,473.65,Online
2023-04-19,920,3,5,276.02,12.00,1380.11,Online
2024-05-20,920,64,5,197.83,39.00,989.14,Online
2021-04-24,921,52,2,385.41,14.00,770.82,Online
2022-08-01,921,159,5,114.66,13.00,573.29,Online
2023-04-24,921,20,2,580.25,16.00,1160.50,Online
2021-02-24,922,86,1,232.79,26.00,232.79,Online
2022-10-13,923,98,4,320.58,38.00,1282.31,Online
2024-02-22,923,49,1,533.41,49.00,533.41,Online
2023-02-22,924,73,5,55.43,19.00,277.17,Online
2022-04-02,925,97,3,483.25,15.00,1449.75,Online
2022-07-30,925,60,3,79.74,11.00,239.22,Online
2023-12-05,925,128,2,662.56,33.00,1325.12,Online
2022-09-27,926,100,5,178.53,24.00,892.65,Online
2022-07-31,928,158,2,581.01,4.00,1162.02,Online
2022-08-12,929,14,1,1402.69,16.00,1402.69,Online
2022-08-17,930,115,1,933.05,47.00,933.05,Online
2024-03-23,930,152,5,216.25,13.00,1081.26,Online
2023-02-13,933,47,2,490.63,26.00,981.26,Online
2023-08-22,933,151,5,112.68,36.00,563.40,Online
2024-08-29,933,166,5,168.32,17.00,841.59,Online
2021-11-14,935,36,1,1268.76,23.00,1268.76,Online
2025-04-05,935,86,2,617.52,24.00,1235.04,Online
2013-12-13,936,72,5,100.78,2.00,503.91,"Loja Física"
2020-07-27,936,144,2,168.74,18.00,337.48,"Loja Física"
2021-01-24,936,172,4,120.82,3.00,483.28,Online
2023-01-13,936,105,4,187.59,26.00,750.35,Online
2021-09-08,937,122,4,210.79,21.00,843.17,Online
2021-01-10,938,134,2,483.59,45.00,967.17,Online
2022-02-01,940,106,5,99.96,35.00,499.78,Online
2023-04-30,940,164,3,277.62,4.00,832.86,Online
2021-01-19,944,105,5,230.53,12.00,1152.64,Online
2021-12-25,945,54,4,210.72,50.00,842.88,Online
2023-10-07,945,40,5,212.67,30.00,1063.37,Online
2024-02-21,945,9,4,362.50,6.00,1450.01,Online
2024-12-31,945,60,1,1421.39,5.00,1421.39,Online
2010-07-05,946,119,1,524.90,19.00,524.90,"Loja Física"
2011-04-02,946,46,1,345.93,4.00,345.93,"Loja Física"
2014-05-14,946,85,2,431.92,0.00,863.84,"Loja Física"
2014-07-28,946,85,5,15.18,10.00,75.91,"Loja Física"
2015-11-03,946,87,4,130.18,17.00,520.72,"Loja Física"
2017-02-04,946,83,1,1349.74,29.00,1349.74,"Loja Física"
2023-07-25,946,2,1,809.14,45.00,809.14,Online
2022-05-30,947,158,1,857.45,34.00,857.45,Online
2024-10-03,947,53,4,345.75,21.00,1382.98,Online
2021-01-27,948,102,1,1129.95,0.00,1129.95,Online
2024-11-18,949,4,2,671.93,29.00,1343.86,Online
2021-02-01,950,97,5,273.24,5.00,1366.19,Online
2021-11-15,950,40,2,327.47,5.00,654.93,Online
2023-03-27,950,70,3,412.70,8.00,1238.09,Online
2023-12-23,952,49,2,732.54,17.00,1465.08,Online
2025-02-04,952,30,5,296.73,33.00,1483.65,Online
2023-02-24,953,16,3,420.35,11.00,1261.06,Online
2024-04-03,954,79,4,309.03,46.00,1236.10,Online
2021-10-25,955,8,5,295.20,23.00,1476.00,Online
2021-11-24,956,128,5,147.06,48.00,735.31,Online
2022-10-24,956,173,3,242.33,33.00,726.98,Online
2023-06-15,956,105,1,873.29,30.00,873.29,Online
2023-12-07,956,79,1,326.14,6.00,326.14,Online
2023-12-10,956,39,1,923.33,24.00,923.33,Online
2025-04-09,957,22,2,548.76,24.00,1097.52,Online
2021-06-18,958,8,4,273.08,40.00,1092.33,Online
2022-07-29,958,133,1,630.48,43.00,630.48,Online
2024-12-13,958,134,2,707.28,35.00,1414.56,Online
2022-01-17,961,51,2,367.70,26.00,735.39,Online
2024-08-18,961,83,5,284.30,34.00,1421.48,Online
2023-01-28,962,113,1,853.38,22.00,853.38,Online
2022-05-22,963,11,4,123.15,1.00,492.61,Online
2022-03-07,964,27,4,37.39,33.00,149.56,Online
2024-07-27,964,91,2,39.95,1.00,79.90,Online
2022-10-29,965,151,1,1281.24,45.00,1281.24,Online
2023-02-15,965,127,4,281.42,3.00,1125.69,Online
2022-09-14,966,34,4,149.71,35.00,598.83,Online
2024-02-29,967,115,3,202.73,38.00,608.20,Online
2024-03-26,968,36,3,278.10,30.00,834.31,Online
2022-11-17,969,48,5,161.28,44.00,806.40,Online
2023-03-04,969,19,5,180.54,1.00,902.68,Online
2022-07-05,971,107,5,173.88,47.00,869.38,Online
2024-07-18,971,26,1,692.10,43.00,692.10,Online
2021-04-19,973,16,4,233.54,30.00,934.14,Online
2021-10-02,973,100,4,177.62,17.00,710.49,Online
2023-02-09,973,98,5,114.34,28.00,571.71,Online
2024-10-28,973,27,2,642.04,42.00,1284.08,Online
2022-04-15,975,92,5,187.88,1.00,939.39,Online
2018-05-08,976,23,5,280.10,15.00,1400.49,"Loja Física"
2018-07-07,976,74,5,68.34,5.00,341.70,"Loja Física"
2022-04-25,976,126,2,146.91,31.00,293.82,Online
2024-09-03,977,84,1,245.24,9.00,245.24,Online
2021-01-20,978,108,4,281.31,0.00,1125.23,Online
2021-07-09,978,139,5,113.82,37.00,569.10,Online
2022-12-03,978,36,3,404.09,18.00,1212.26,Online
2024-03-17,978,82,4,171.34,29.00,685.36,Online
2024-05-20,978,163,5,175.07,43.00,875.35,Online
2025-01-07,978,7,2,178.94,31.00,357.87,Online
2025-03-01,978,153,2,214.62,31.00,429.24,Online
2025-03-28,978,46,2,571.08,14.00,1142.15,Online
2021-08-14,979,152,3,168.60,47.00,505.80,Online
2023-04-16,981,145,1,792.36,21.00,792.36,Online
2022-01-08,983,61,1,976.14,16.00,976.14,Online
2024-03-05,983,68,3,126.47,39.00,379.41,Online
2021-04-20,984,172,4,362.72,44.00,1450.86,Online
2025-02-28,984,70,2,133.21,20.00,266.42,Online
2024-01-04,985,160,5,245.85,37.00,1229.24,Online
2023-02-24,987,114,1,1252.74,40.00,1252.74,Online
2024-12-19,988,91,4,364.56,5.00,1458.23,Online
2025-03-17,988,37,3,216.32,0.00,648.96,Online
2025-01-26,989,74,2,381.75,40.00,763.50,Online
2021-03-16,990,2,3,311.08,46.00,933.23,Online
2022-02-13,990,66,4,154.49,12.00,617.95,Online
2022-03-01,990,85,4,215.33,0.00,861.32,Online
2024-09-03,991,70,2,473.35,20.00,946.69,Online
2024-10-18,991,96,4,199.44,38.00,797.77,Online
2021-05-07,992,99,2,712.86,1.00,1425.71,Online
2021-05-12,993,99,1,384.45,42.00,384.45,Online
2023-07-07,993,157,1,737.53,50.00,737.53,Online
2021-08-26,994,11,1,381.74,30.00,381.74,Online
2022-09-22,994,104,3,485.03,9.00,1455.09,Online
2021-07-07,996,101,5,129.59,27.00,647.93,Online
2021-05-15,997,172,3,419.97,24.00,1259.90,Online
2023-04-21,998,72,5,182.78,26.00,913.90,Online
2023-09-28,999,26,4,363.22,17.00,1452.89,Online
2024-11-19,999,153,5,208.21,6.00,1041.07,Online
2024-07-17,1000,12,1,336.56,33.00,336.56,Online
2023-10-13,1001,5,2,642.80,3.00,1285.60,Online
2023-02-27,1002,151,5,287.44,23.00,1437.18,Online
2023-06-22,1002,163,3,332.94,49.00,998.82,Online
2021-09-11,1004,78,1,197.78,15.00,197.78,Online
2022-03-22,1004,86,4,107.31,38.00,429.25,Online
2023-04-02,1005,131,1,1423.04,35.00,1423.04,Online
2021-10-07,1006,105,2,289.33,50.00,578.66,Online
2022-01-06,1006,107,4,22.78,22.00,91.13,Online
2022-02-21,1007,10,4,203.39,17.00,813.55,Online
