VendaId,DataId,ClienteId,ProdutoId,Quantidade,PrecoUnitario,PercentagemDesconto,ValorTotal,Canal
10283,2015-07-26,1467,148,5,245.70,49.00,1228.48,"Loja Física"
10284,2017-04-25,1521,125,2,631.43,26.00,1262.85,"Loja Física"
10285,2013-08-10,1727,3,1,385.18,3.00,385.18,"Loja Física"
10286,2010-06-29,2091,60,2,199.24,15.00,398.48,"Loja Física"
10287,2010-10-09,907,95,1,815.51,29.00,815.51,"Loja Física"
10288,2014-10-04,251,131,2,489.22,2.00,978.43,"Loja Física"
10289,2010-10-15,573,32,4,175.42,50.00,701.66,"Loja Física"
10290,2017-04-18,1661,77,4,353.54,44.00,1414.16,"Loja Física"
10291,2010-05-20,1486,90,4,208.89,28.00,835.55,"Loja Física"
10292,2014-12-15,603,135,3,221.45,8.00,664.36,"Loja Física"
10293,2018-04-12,1712,68,4,12.11,48.00,48.44,"Loja Física"
10294,2011-12-26,808,69,2,713.16,44.00,1426.31,"Loja Física"
10295,2012-04-04,116,127,4,273.81,16.00,1095.24,"Loja Física"
10296,2015-07-24,686,9,1,220.39,12.00,220.39,"Loja Física"
10297,2013-02-03,2052,151,3,148.61,8.00,445.84,"Loja Física"
10298,2011-08-06,1109,129,2,349.37,32.00,698.73,"Loja Física"
10299,2014-03-29,1232,140,5,248.06,31.00,1240.31,"Loja Física"
10300,2017-11-05,1165,28,1,940.45,46.00,940.45,"Loja Física"
10301,2020-07-21,1890,57,1,683.63,49.00,683.63,"Loja Física"
10302,2017-05-03,1925,2,1,497.98,48.00,497.98,"Loja Física"
10303,2020-02-21,662,5,2,266.79,44.00,533.57,"Loja Física"
10304,2010-12-23,176,139,1,287.58,15.00,287.58,"Loja Física"
10305,2011-08-11,549,138,3,289.35,7.00,868.06,"Loja Física"
10306,2010-08-04,688,95,1,598.65,9.00,598.65,"Loja Física"
10307,2014-12-10,1521,129,1,876.08,39.00,876.08,"Loja Física"
10308,2015-08-26,324,54,4,203.67,35.00,814.69,"Loja Física"
10309,2016-05-18,546,42,3,245.98,48.00,737.94,"Loja Física"
10310,2020-05-30,1606,150,2,87.17,39.00,174.34,"Loja Física"
10311,2015-11-05,1650,111,1,808.24,43.00,808.24,"Loja Física"
10312,2012-11-21,405,150,1,708.80,0.00,708.80,"Loja Física"
10313,2018-06-13,499,135,1,1040.02,44.00,1040.02,"Loja Física"
10314,2020-12-09,681,22,1,331.61,13.00,331.61,"Loja Física"
10315,2018-06-16,1518,69,4,216.54,37.00,866.16,"Loja Física"
10316,2015-03-03,699,34,1,1252.88,31.00,1252.88,"Loja Física"
10317,2020-02-17,1979,50,1,1125.73,32.00,1125.73,"Loja Física"
10318,2015-06-07,1419,20,4,10.25,19.00,41.01,"Loja Física"
10319,2016-04-18,241,13,3,303.93,50.00,911.80,"Loja Física"
10320,2010-02-18,684,77,5,90.58,47.00,452.88,"Loja Física"
10321,2013-06-27,428,89,3,107.59,18.00,322.78,"Loja Física"
10322,2018-12-14,1435,15,5,187.21,36.00,936.04,"Loja Física"
10323,2012-10-19,1372,22,1,1031.54,50.00,1031.54,"Loja Física"
10324,2016-12-19,1499,107,2,420.21,25.00,840.42,"Loja Física"
10325,2010-09-18,480,37,3,102.70,41.00,308.10,"Loja Física"
10326,2010-10-25,1255,103,3,449.51,32.00,1348.54,"Loja Física"
10327,2014-01-16,1252,86,3,13.50,22.00,40.51,"Loja Física"
10328,2019-01-04,290,36,3,268.35,2.00,805.05,"Loja Física"
10329,2014-02-10,1393,71,4,11.24,37.00,44.94,"Loja Física"
10330,2013-07-02,826,86,1,893.34,47.00,893.34,"Loja Física"
10331,2011-11-25,849,104,3,286.32,15.00,858.95,"Loja Física"
10332,2019-02-17,1234,155,4,268.08,20.00,1072.33,"Loja Física"
10333,2012-05-04,1986,32,5,32.30,20.00,161.50,"Loja Física"
10334,2012-04-25,1367,5,3,43.40,19.00,130.21,"Loja Física"
10335,2015-01-17,663,32,4,360.93,39.00,1443.71,"Loja Física"
10336,2014-06-23,1153,21,4,343.83,30.00,1375.32,"Loja Física"
10337,2013-04-20,316,100,1,604.15,17.00,604.15,"Loja Física"
10338,2018-11-29,2041,136,3,120.53,31.00,361.58,"Loja Física"
10339,2015-09-15,980,76,2,101.79,50.00,203.57,"Loja Física"
10340,2011-03-29,895,96,2,661.55,21.00,1323.09,"Loja Física"
10341,2014-12-28,580,42,3,103.66,48.00,310.98,"Loja Física"
10342,2015-05-20,691,12,3,278.01,9.00,834.02,"Loja Física"
10343,2015-04-29,665,7,2,708.98,46.00,1417.96,"Loja Física"
10344,2012-07-29,1332,52,3,303.57,13.00,910.70,"Loja Física"
10345,2013-02-15,207,17,3,345.51,0.00,1036.53,"Loja Física"
10346,2018-12-23,1809,113,2,29.78,17.00,59.56,"Loja Física"
10347,2016-03-15,611,84,2,738.82,16.00,1477.63,"Loja Física"
10348,2014-11-22,1393,113,2,678.08,13.00,1356.15,"Loja Física"
10349,2020-08-31,1663,152,5,128.01,44.00,640.06,"Loja Física"
10350,2013-10-26,1101,146,5,206.19,50.00,1030.97,"Loja Física"
10351,2016-07-28,1490,36,5,23.24,34.00,116.21,"Loja Física"
10352,2011-11-06,254,26,3,172.27,48.00,516.80,"Loja Física"
10353,2010-05-19,718,41,4,79.29,11.00,317.14,"Loja Física"
10354,2017-02-07,1189,155,2,427.35,16.00,854.70,"Loja Física"
10355,2011-06-05,605,94,4,133.90,12.00,535.60,"Loja Física"
10356,2015-08-21,629,135,5,63.59,22.00,317.96,"Loja Física"
10357,2016-10-31,1233,122,3,400.36,47.00,1201.08,"Loja Física"
10358,2015-04-11,806,137,5,139.94,18.00,699.69,"Loja Física"
10359,2013-10-10,555,116,4,256.67,1.00,1026.67,"Loja Física"
10360,2016-04-22,248,18,1,1198.51,12.00,1198.51,"Loja Física"
10361,2011-01-30,580,152,4,153.01,19.00,612.04,"Loja Física"
10362,2011-06-01,940,17,1,36.48,24.00,36.48,"Loja Física"
10363,2017-11-19,232,104,5,71.27,1.00,356.35,"Loja Física"
10364,2017-11-23,375,38,4,8.79,44.00,35.15,"Loja Física"
10365,2020-05-17,792,149,1,491.37,19.00,491.37,"Loja Física"
10366,2011-01-17,621,115,3,64.38,10.00,193.15,"Loja Física"
10367,2019-05-24,1454,70,4,322.40,24.00,1289.59,"Loja Física"
10368,2012-04-13,922,84,3,208.12,29.00,624.37,"Loja Física"
10369,2019-10-12,1949,66,5,9.35,4.00,46.74,"Loja Física"
10370,2019-07-19,801,21,5,288.28,39.00,1441.38,"Loja Física"
10371,2019-05-16,451,151,1,328.97,18.00,328.97,"Loja Física"
10372,2018-06-15,1111,150,1,734.41,44.00,734.41,"Loja Física"
10373,2020-09-27,1323,102,3,228.70,28.00,686.11,"Loja Física"
10374,2010-03-13,1708,69,1,657.68,24.00,657.68,"Loja Física"
10375,2011-06-30,204,37,1,242.12,27.00,242.12,"Loja Física"
10376,2010-05-30,428,114,1,306.04,34.00,306.04,"Loja Física"
10377,2020-11-25,1843,59,2,189.12,45.00,378.23,"Loja Física"
10378,2013-09-10,968,80,5,143.93,15.00,719.66,"Loja Física"
10379,2010-01-06,2054,87,5,40.30,0.00,201.52,"Loja Física"
10380,2018-01-09,1646,146,5,217.09,25.00,1085.44,"Loja Física"
10381,2019-09-29,1290,136,5,120.57,17.00,602.84,"Loja Física"
10382,2017-01-16,1117,75,2,614.95,4.00,1229.89,"Loja Física"
10383,2017-02-09,1282,143,4,81.93,0.00,327.70,"Loja Física"
10384,2018-10-27,1540,33,4,359.69,28.00,1438.75,"Loja Física"
10385,2016-08-31,1530,122,3,364.07,11.00,1092.22,"Loja Física"
10386,2018-05-14,1717,58,4,112.71,43.00,450.85,"Loja Física"
10387,2015-07-28,575,61,1,1300.36,18.00,1300.36,"Loja Física"
10388,2019-09-16,740,71,2,350.12,37.00,700.23,"Loja Física"
10389,2017-01-15,1750,9,5,73.16,22.00,365.79,"Loja Física"
10390,2010-06-26,584,128,2,59.74,22.00,119.47,"Loja Física"
10391,2016-04-05,1289,26,4,184.19,37.00,736.75,"Loja Física"
10392,2020-12-10,592,30,5,219.40,39.00,1097.01,"Loja Física"
10393,2018-02-05,1364,144,1,884.34,31.00,884.34,"Loja Física"
10394,2013-12-28,258,155,2,374.02,33.00,748.03,"Loja Física"
10395,2020-09-02,956,142,1,1418.38,13.00,1418.38,"Loja Física"
10396,2010-04-22,1458,134,4,324.84,2.00,1299.34,"Loja Física"
10397,2016-04-17,1497,32,3,16.84,26.00,50.52,"Loja Física"
10398,2020-11-26,2037,126,1,385.10,27.00,385.10,"Loja Física"
10399,2016-04-30,663,110,4,334.61,40.00,1338.44,"Loja Física"
10400,2020-09-24,989,38,2,241.45,34.00,482.90,"Loja Física"
10401,2016-12-26,2006,28,4,93.30,22.00,373.18,"Loja Física"
10402,2015-09-23,925,84,1,1406.94,20.00,1406.94,"Loja Física"
10403,2020-06-12,1883,135,3,131.38,9.00,394.13,"Loja Física"
10404,2016-07-25,1171,8,2,296.23,26.00,592.46,"Loja Física"
10405,2018-10-05,489,122,2,261.57,40.00,523.14,"Loja Física"
10406,2010-12-31,1159,124,4,14.22,12.00,56.87,"Loja Física"
10407,2012-12-25,932,39,3,387.41,19.00,1162.22,"Loja Física"
10408,2017-03-22,643,113,5,111.96,35.00,559.80,"Loja Física"
10409,2016-05-04,1152,11,2,215.22,4.00,430.44,"Loja Física"
10410,2020-03-13,1037,97,4,259.92,20.00,1039.68,"Loja Física"
10411,2018-09-08,146,75,5,85.06,31.00,425.29,"Loja Física"
10412,2020-06-19,568,93,4,36.95,29.00,147.80,"Loja Física"
10413,2019-01-11,1561,81,1,341.56,16.00,341.56,"Loja Física"
10414,2011-10-23,758,66,3,294.74,21.00,884.21,"Loja Física"
10415,2011-08-07,1290,144,5,124.87,25.00,624.36,"Loja Física"
10416,2019-04-05,1219,3,4,339.72,4.00,1358.86,"Loja Física"
10417,2017-06-26,1867,125,2,128.75,4.00,257.50,"Loja Física"
10418,2018-11-17,172,141,5,250.40,7.00,1251.98,"Loja Física"
10419,2013-09-16,1226,16,2,474.98,19.00,949.96,"Loja Física"
10420,2019-06-04,1649,130,3,164.79,5.00,494.37,"Loja Física"
10421,2019-05-16,963,134,1,299.20,30.00,299.20,"Loja Física"
10422,2013-01-10,2032,49,4,256.46,7.00,1025.83,"Loja Física"
10423,2019-10-15,486,73,5,128.57,16.00,642.83,"Loja Física"
10424,2011-12-14,1199,124,1,132.80,28.00,132.80,"Loja Física"
10425,2019-12-13,1617,113,2,677.85,39.00,1355.69,"Loja Física"
10426,2012-12-11,748,49,2,673.55,19.00,1347.09,"Loja Física"
10427,2015-01-18,1681,141,2,41.67,31.00,83.34,"Loja Física"
10428,2013-11-22,1457,119,2,344.78,1.00,689.55,"Loja Física"
10429,2017-06-05,2018,145,5,241.69,0.00,1208.45,"Loja Física"
10430,2012-04-28,853,19,2,337.19,10.00,674.37,"Loja Física"
10431,2015-01-16,575,17,1,102.69,23.00,102.69,"Loja Física"
10432,2015-01-29,901,32,1,1418.59,40.00,1418.59,"Loja Física"
10433,2015-06-21,514,91,1,406.18,41.00,406.18,"Loja Física"
10434,2017-06-07,194,32,4,84.69,9.00,338.75,"Loja Física"
10435,2018-09-24,603,55,4,227.79,39.00,911.14,"Loja Física"
10436,2012-01-03,1112,43,2,106.57,0.00,213.13,"Loja Física"
10437,2017-06-17,693,31,3,397.91,31.00,1193.73,"Loja Física"
10438,2012-10-10,251,64,5,73.54,25.00,367.71,"Loja Física"
10439,2012-10-24,976,79,1,1033.86,5.00,1033.86,"Loja Física"
10440,2016-09-12,882,103,1,1215.61,24.00,1215.61,"Loja Física"
10441,2012-02-28,771,151,4,119.95,9.00,479.81,"Loja Física"
10442,2011-06-23,1301,110,4,244.44,2.00,977.76,"Loja Física"
10443,2016-12-28,648,69,4,15.54,35.00,62.14,"Loja Física"
10444,2018-02-28,419,34,5,213.00,46.00,1064.98,"Loja Física"
10445,2014-08-11,2020,91,3,371.66,30.00,1114.98,"Loja Física"
10446,2018-09-14,1859,81,3,462.32,24.00,1386.97,"Loja Física"
10447,2012-03-16,257,71,5,270.64,19.00,1353.22,"Loja Física"
10448,2020-08-03,723,53,5,158.64,6.00,793.22,"Loja Física"
10449,2012-05-22,1160,139,2,584.43,38.00,1168.85,"Loja Física"
10450,2018-05-13,260,42,3,215.91,37.00,647.74,"Loja Física"
10451,2015-09-13,736,40,1,345.62,12.00,345.62,"Loja Física"
10452,2020-12-09,1045,61,3,499.98,37.00,1499.93,"Loja Física"
10453,2011-02-23,681,122,1,321.54,21.00,321.54,"Loja Física"
10454,2017-07-13,200,152,4,103.00,45.00,411.98,"Loja Física"
10455,2014-05-20,890,131,2,539.24,27.00,1078.47,"Loja Física"
10456,2013-02-13,657,124,4,101.25,15.00,405.01,"Loja Física"
10457,2020-06-15,261,124,1,458.94,4.00,458.94,"Loja Física"
10458,2017-05-12,244,73,5,191.37,28.00,956.87,"Loja Física"
10459,2016-02-11,704,10,3,10.33,33.00,30.99,"Loja Física"
10460,2011-10-06,722,8,4,226.24,28.00,904.97,"Loja Física"
10461,2011-09-01,176,103,2,85.00,49.00,170.00,"Loja Física"
10462,2013-02-24,1115,149,1,135.02,11.00,135.02,"Loja Física"
10463,2016-01-10,481,133,1,696.36,40.00,696.36,"Loja Física"
10464,2012-09-14,1775,129,3,205.90,10.00,617.69,"Loja Física"
10465,2010-06-23,1415,105,2,320.94,25.00,641.88,"Loja Física"
10466,2014-09-09,738,13,5,196.47,15.00,982.36,"Loja Física"
10467,2013-11-18,1472,140,2,153.93,16.00,307.85,"Loja Física"
10468,2012-08-08,858,72,2,716.16,22.00,1432.32,"Loja Física"
10469,2013-09-02,412,124,2,671.60,27.00,1343.20,"Loja Física"
10470,2017-07-03,870,25,1,1252.93,1.00,1252.93,"Loja Física"
10471,2010-01-15,408,51,3,105.23,22.00,315.68,"Loja Física"
10472,2013-03-26,381,55,1,85.18,37.00,85.18,"Loja Física"
10473,2012-03-10,1526,150,5,164.73,48.00,823.66,"Loja Física"
10474,2015-07-16,866,149,1,993.05,35.00,993.05,"Loja Física"
10475,2013-01-05,1828,10,5,4.79,41.00,23.96,"Loja Física"
10476,2018-10-19,716,2,5,262.77,10.00,1313.84,"Loja Física"
10477,2012-07-01,1799,118,1,666.93,34.00,666.93,"Loja Física"
10478,2010-05-12,125,118,1,369.80,30.00,369.80,"Loja Física"
10479,2011-02-13,1737,52,4,217.01,14.00,868.05,"Loja Física"
10480,2020-08-21,1452,37,5,228.02,47.00,1140.08,"Loja Física"
10481,2015-09-03,605,79,5,63.08,12.00,315.42,"Loja Física"
10482,2016-10-01,1054,87,5,17.61,22.00,88.06,"Loja Física"
10483,2015-11-23,857,148,1,860.57,29.00,860.57,"Loja Física"
10484,2014-01-01,1731,121,1,280.93,41.00,280.93,"Loja Física"
10485,2010-04-06,461,62,2,313.59,34.00,627.17,"Loja Física"
10486,2017-05-22,1594,74,5,282.19,50.00,1410.94,"Loja Física"
10487,2010-03-18,288,36,2,277.68,2.00,555.35,"Loja Física"
10488,2017-03-04,1380,86,4,67.84,18.00,271.35,"Loja Física"
10489,2018-11-11,611,48,4,367.01,45.00,1468.05,"Loja Física"
10490,2018-09-01,612,92,1,112.43,41.00,112.43,"Loja Física"
10491,2011-06-30,1826,134,4,268.45,47.00,1073.78,"Loja Física"
10492,2018-09-17,1919,155,3,259.16,2.00,777.49,"Loja Física"
10493,2018-12-12,1126,116,1,603.33,39.00,603.33,"Loja Física"
10494,2016-01-29,901,44,1,22.68,20.00,22.68,"Loja Física"
10495,2019-02-01,1724,66,4,150.66,27.00,602.64,"Loja Física"
10496,2013-06-22,1420,136,4,149.05,14.00,596.21,"Loja Física"
10497,2011-01-22,1684,112,3,477.06,8.00,1431.17,"Loja Física"
10498,2017-12-17,339,7,4,334.87,39.00,1339.47,"Loja Física"
10499,2016-01-21,764,103,4,14.71,26.00,58.82,"Loja Física"
10500,2013-09-03,624,112,1,384.57,40.00,384.57,"Loja Física"
10501,2020-01-25,1559,140,4,220.63,25.00,882.52,"Loja Física"
10502,2013-07-14,1263,49,3,339.29,17.00,1017.86,"Loja Física"
10503,2015-08-15,1557,105,4,21.11,11.00,84.44,"Loja Física"
10504,2010-11-07,419,130,5,15.85,42.00,79.25,"Loja Física"
10505,2015-04-12,1804,6,2,354.71,35.00,709.41,"Loja Física"
10506,2014-03-10,165,11,3,390.69,17.00,1172.06,"Loja Física"
10507,2013-05-06,688,97,1,1042.43,37.00,1042.43,"Loja Física"
10508,2016-01-22,580,128,4,133.21,17.00,532.82,"Loja Física"
10509,2010-06-09,1339,137,1,1373.77,17.00,1373.77,"Loja Física"
10510,2011-03-28,668,84,5,253.70,31.00,1268.48,"Loja Física"
10511,2015-10-19,1058,96,2,399.63,24.00,799.26,"Loja Física"
10512,2020-08-14,1584,27,5,202.70,8.00,1013.52,"Loja Física"
10513,2014-01-10,370,59,3,387.99,14.00,1163.98,"Loja Física"
10514,2012-07-14,1640,31,2,607.94,32.00,1215.88,"Loja Física"
10515,2020-05-12,625,1,5,269.82,45.00,1349.11,"Loja Física"
10516,2011-07-25,737,7,2,571.17,40.00,1142.34,"Loja Física"
10517,2020-04-23,325,143,3,280.90,23.00,842.69,"Loja Física"
10518,2020-05-22,1866,149,4,234.23,22.00,936.90,"Loja Física"
10519,2013-05-07,853,69,4,277.03,38.00,1108.11,"Loja Física"
10520,2017-09-04,2006,143,1,1163.91,4.00,1163.91,"Loja Física"
10521,2020-03-14,389,148,4,170.44,21.00,681.76,"Loja Física"
10522,2015-07-02,1703,31,5,277.35,1.00,1386.74,"Loja Física"
10523,2012-08-16,1228,87,2,167.30,20.00,334.59,"Loja Física"
10524,2014-05-18,1212,107,4,164.91,22.00,659.64,"Loja Física"
10525,2012-04-12,221,40,4,136.15,27.00,544.58,"Loja Física"
10526,2016-02-19,1869,103,5,269.29,39.00,1346.46,"Loja Física"
10527,2014-02-10,308,31,2,393.23,3.00,786.45,"Loja Física"
10528,2019-04-28,358,113,4,356.16,46.00,1424.63,"Loja Física"
10529,2013-04-30,1589,102,4,179.05,23.00,716.20,"Loja Física"
10530,2015-06-03,453,120,2,17.86,42.00,35.71,"Loja Física"
10531,2014-07-11,1617,136,5,164.62,16.00,823.12,"Loja Física"
10532,2020-04-01,913,13,2,337.85,19.00,675.70,"Loja Física"
10533,2013-10-19,1833,42,3,310.37,21.00,931.10,"Loja Física"
10534,2018-08-11,316,26,5,32.78,39.00,163.92,"Loja Física"
10535,2019-04-06,1829,153,5,183.99,20.00,919.97,"Loja Física"
10536,2015-04-30,275,133,1,1379.97,31.00,1379.97,"Loja Física"
10537,2016-11-18,1412,43,4,41.24,38.00,164.94,"Loja Física"
10538,2015-08-31,755,1,4,105.39,20.00,421.54,"Loja Física"
10539,2011-12-06,1343,8,5,179.03,13.00,895.17,"Loja Física"
10540,2020-08-24,2052,63,5,240.56,47.00,1202.78,"Loja Física"
10541,2010-03-03,1598,26,2,328.06,49.00,656.12,"Loja Física"
10542,2012-11-03,1310,44,3,349.19,7.00,1047.58,"Loja Física"
10543,2014-11-24,1667,140,5,189.80,10.00,949.00,"Loja Física"
10544,2010-09-30,1957,86,1,975.02,46.00,975.02,"Loja Física"
10545,2013-08-11,1318,145,3,277.14,5.00,831.41,"Loja Física"
10546,2011-07-12,1866,139,5,87.49,39.00,437.45,"Loja Física"
10547,2018-11-07,1532,27,2,505.29,16.00,1010.57,"Loja Física"
10548,2018-12-19,1694,42,1,1322.97,40.00,1322.97,"Loja Física"
10549,2012-11-16,2064,124,4,133.54,47.00,534.14,"Loja Física"
10550,2017-07-09,1187,71,1,962.17,49.00,962.17,"Loja Física"
10551,2012-10-29,1967,68,1,1134.50,49.00,1134.50,"Loja Física"
10552,2010-10-16,765,98,5,14.76,43.00,73.82,"Loja Física"
10553,2010-11-12,2031,102,1,946.29,45.00,946.29,"Loja Física"
10554,2019-07-14,1340,54,3,214.28,1.00,642.84,"Loja Física"
10555,2020-07-14,432,38,4,301.42,31.00,1205.69,"Loja Física"
10556,2016-09-12,239,126,4,334.35,4.00,1337.38,"Loja Física"
10557,2010-01-08,463,116,3,400.93,40.00,1202.80,"Loja Física"
10558,2020-07-07,901,93,1,491.44,29.00,491.44,"Loja Física"
10559,2010-08-18,1014,108,2,504.08,27.00,1008.16,"Loja Física"
10560,2020-07-04,282,108,3,70.30,7.00,210.90,"Loja Física"
10561,2012-12-30,471,146,4,224.01,9.00,896.05,"Loja Física"
10562,2010-07-16,1176,87,1,924.69,40.00,924.69,"Loja Física"
10563,2015-12-17,258,49,1,1014.57,14.00,1014.57,"Loja Física"
10564,2019-10-29,1565,87,2,112.42,38.00,224.84,"Loja Física"
10565,2017-06-18,1394,33,1,1464.16,24.00,1464.16,"Loja Física"
10566,2015-03-13,658,59,3,156.88,25.00,470.63,"Loja Física"
10567,2013-02-23,1902,78,3,399.81,32.00,1199.43,"Loja Física"
10568,2020-05-26,818,132,3,436.00,16.00,1307.99,"Loja Física"
10569,2015-12-05,934,25,3,198.44,14.00,595.32,"Loja Física"
10570,2019-12-25,1101,11,1,1321.69,39.00,1321.69,"Loja Física"
10571,2014-07-28,789,112,1,75.68,5.00,75.68,"Loja Física"
10572,2012-04-04,1841,31,4,147.80,38.00,591.19,"Loja Física"
10573,2012-10-07,717,70,2,301.49,43.00,602.97,"Loja Física"
10574,2015-05-03,801,152,1,1264.39,45.00,1264.39,"Loja Física"
10575,2015-04-30,2003,154,5,63.79,25.00,318.96,"Loja Física"
10576,2013-08-09,1526,137,1,1041.49,1.00,1041.49,"Loja Física"
10577,2012-08-03,462,88,4,317.68,32.00,1270.71,"Loja Física"
10578,2012-03-21,2015,118,1,1153.56,25.00,1153.56,"Loja Física"
10579,2018-02-01,551,62,5,102.46,49.00,512.30,"Loja Física"
10580,2017-11-22,463,36,3,443.81,23.00,1331.42,"Loja Física"
10581,2011-05-25,1443,18,1,1101.66,1.00,1101.66,"Loja Física"
10582,2013-05-05,926,5,1,1407.78,47.00,1407.78,"Loja Física"
10583,2012-03-03,681,54,2,93.95,46.00,187.89,"Loja Física"
10584,2012-09-06,705,131,3,114.49,32.00,343.47,"Loja Física"
10585,2019-12-22,1071,131,2,104.19,33.00,208.38,"Loja Física"
10586,2015-07-08,1885,145,4,46.41,36.00,185.63,"Loja Física"
10587,2018-01-20,389,56,2,248.44,23.00,496.88,"Loja Física"
10588,2015-05-16,966,83,5,226.82,22.00,1134.11,"Loja Física"
10589,2020-08-31,1258,55,3,438.75,44.00,1316.26,"Loja Física"
10590,2010-01-25,380,77,2,657.21,38.00,1314.41,"Loja Física"
10591,2020-09-29,165,140,1,390.14,33.00,390.14,"Loja Física"
10592,2010-08-08,1261,147,2,338.32,0.00,676.63,"Loja Física"
10593,2019-11-17,1992,91,1,1025.25,26.00,1025.25,"Loja Física"
10594,2011-04-19,699,66,5,4.73,12.00,23.66,"Loja Física"
10595,2012-05-24,850,41,1,1046.73,0.00,1046.73,"Loja Física"
10596,2014-01-26,338,91,1,100.96,41.00,100.96,"Loja Física"
10597,2010-12-02,119,120,3,232.60,38.00,697.81,"Loja Física"
10598,2017-12-11,340,88,4,64.15,26.00,256.61,"Loja Física"
10599,2015-12-13,141,109,3,157.25,10.00,471.74,"Loja Física"
10600,2012-04-26,1340,105,4,292.51,42.00,1170.04,"Loja Física"
10601,2013-08-13,103,94,4,306.58,5.00,1226.30,"Loja Física"
10602,2014-01-25,1428,130,2,543.94,9.00,1087.88,"Loja Física"
10603,2017-11-09,274,149,1,1462.53,47.00,1462.53,"Loja Física"
10604,2013-01-30,644,24,4,277.61,22.00,1110.45,"Loja Física"
10605,2017-11-14,240,124,3,224.63,40.00,673.88,"Loja Física"
10606,2019-01-29,470,153,1,81.91,41.00,81.91,"Loja Física"
10607,2018-05-12,503,62,5,253.43,16.00,1267.17,"Loja Física"
10608,2015-08-27,144,60,1,483.35,44.00,483.35,"Loja Física"
10609,2018-07-15,1843,33,5,145.69,45.00,728.45,"Loja Física"
10610,2015-11-29,2012,119,5,257.56,24.00,1287.81,"Loja Física"
10611,2010-12-20,1837,20,5,40.81,19.00,204.04,"Loja Física"
10612,2016-09-02,1481,24,4,21.96,44.00,87.82,"Loja Física"
10613,2013-03-01,1781,153,5,194.91,17.00,974.55,"Loja Física"
10614,2017-11-17,974,97,4,21.62,27.00,86.49,"Loja Física"
10615,2013-04-13,1191,74,1,236.11,10.00,236.11,"Loja Física"
10616,2014-08-29,1082,39,3,137.21,35.00,411.63,"Loja Física"
10617,2012-03-19,1690,104,1,326.44,41.00,326.44,"Loja Física"
10618,2016-12-11,1682,37,2,544.88,20.00,1089.75,"Loja Física"
10619,2011-08-26,1791,33,3,138.43,29.00,415.30,"Loja Física"
10620,2016-05-19,1544,88,3,313.59,18.00,940.78,"Loja Física"
10621,2019-08-20,200,1,5,192.23,42.00,961.15,"Loja Física"
10622,2016-10-06,1089,107,2,518.82,23.00,1037.64,"Loja Física"
10623,2011-12-24,640,13,2,603.67,3.00,1207.34,"Loja Física"
10624,2014-09-25,2053,111,3,392.41,4.00,1177.23,"Loja Física"
10625,2016-07-27,613,134,5,22.84,1.00,114.21,"Loja Física"
10626,2020-12-29,1064,46,3,473.10,25.00,1419.30,"Loja Física"
10627,2017-01-15,662,20,4,71.13,7.00,284.50,"Loja Física"
10628,2018-05-06,1407,108,1,469.76,1.00,469.76,"Loja Física"
10629,2014-08-18,1325,31,5,209.34,49.00,1046.71,"Loja Física"
10630,2011-08-30,1848,117,1,338.18,17.00,338.18,"Loja Física"
10631,2015-06-23,1859,78,2,160.61,11.00,321.22,"Loja Física"
10632,2014-04-15,1487,34,2,595.45,21.00,1190.89,"Loja Física"
10633,2019-08-09,125,111,2,691.20,16.00,1382.39,"Loja Física"
10634,2010-09-16,400,48,5,116.36,6.00,581.80,"Loja Física"
10635,2018-05-15,1566,100,4,250.38,17.00,1001.52,"Loja Física"
10636,2019-01-28,1606,3,2,520.72,44.00,1041.43,"Loja Física"
10637,2018-04-13,728,81,5,38.70,50.00,193.51,"Loja Física"
10638,2010-03-21,1179,20,4,245.19,39.00,980.76,"Loja Física"
10639,2010-12-01,832,120,3,189.68,0.00,569.04,"Loja Física"
10640,2013-07-10,1604,95,1,453.70,46.00,453.70,"Loja Física"
10641,2018-02-07,1029,51,3,208.96,7.00,626.88,"Loja Física"
10642,2011-09-28,542,134,3,99.46,10.00,298.38,"Loja Física"
10643,2011-02-11,358,53,3,120.13,45.00,360.39,"Loja Física"
10644,2018-05-16,511,29,2,597.53,47.00,1195.06,"Loja Física"
10645,2015-10-10,294,50,5,35.58,34.00,177.88,"Loja Física"
10646,2016-10-15,757,77,4,353.21,3.00,1412.84,"Loja Física"
10647,2010-04-17,1327,81,5,185.84,27.00,929.21,"Loja Física"
10648,2011-07-30,145,32,5,234.65,36.00,1173.25,"Loja Física"
10649,2011-03-06,1974,72,4,127.40,38.00,509.59,"Loja Física"
10650,2019-09-19,528,75,5,247.73,49.00,1238.66,"Loja Física"
10651,2010-11-30,209,68,4,247.66,10.00,990.65,"Loja Física"
10652,2016-11-14,582,134,1,1475.78,4.00,1475.78,"Loja Física"
10653,2010-06-19,302,49,4,336.36,39.00,1345.42,"Loja Física"
10654,2011-08-15,1028,125,4,38.00,25.00,152.00,"Loja Física"
10655,2014-05-20,1279,25,2,628.40,30.00,1256.80,"Loja Física"
10656,2011-02-19,736,123,2,323.99,3.00,647.98,"Loja Física"
10657,2010-01-04,1532,97,4,345.49,45.00,1381.95,"Loja Física"
10658,2011-12-10,1719,149,4,256.34,34.00,1025.35,"Loja Física"
10659,2012-10-04,1107,5,3,113.97,0.00,341.90,"Loja Física"
