VendaId,DataId,ClienteId,ProdutoId,Quantidade,PrecoUnitario,PercentagemDesconto,ValorTotal,Canal
17401,2024-07-21,1948,18,1,148.13,50.00,148.13,Online
17402,2021-08-22,1949,104,3,229.76,50.00,689.27,Online
17403,2021-09-23,1949,74,1,67.58,50.00,67.58,Online
17404,2021-09-24,1949,19,5,39.17,0.00,195.83,Online
17405,2021-10-01,1949,74,1,193.33,2.00,193.33,Online
17406,2021-10-05,1949,158,1,179.90,25.00,179.90,Online
17407,2021-10-10,1949,32,2,33.79,0.00,67.58,Online
17408,2021-10-11,1949,74,2,33.79,0.00,67.58,Online
17409,2021-12-24,1949,28,2,43.25,10.00,86.50,Online
17410,2021-12-29,1949,119,1,100.36,0.00,100.36,Online
17411,2025-02-09,1949,39,4,27.75,10.00,111.01,Online
17412,2021-08-01,1950,74,2,342.85,2.00,685.70,Online
17413,2021-08-28,1950,95,1,170.21,10.00,170.21,Online
17414,2022-04-08,1950,59,4,28.63,26.00,114.51,Online
17415,2022-04-15,1950,43,3,31.07,8.00,93.20,Online
17416,2022-07-25,1950,102,1,457.07,0.00,457.07,Online
17417,2025-03-17,1950,15,1,1752.58,25.00,1752.58,Online
17418,2021-03-17,1951,89,2,39.91,10.00,79.82,Online
17419,2021-06-06,1951,98,1,66.63,10.00,66.63,Online
17420,2022-05-19,1951,158,1,51.62,0.00,51.62,Online
17421,2022-05-22,1951,43,4,22.23,10.00,88.93,Online
17422,2022-07-13,1951,119,1,82.40,25.00,82.40,Online
17423,2022-10-18,1951,34,6,10.42,0.00,62.51,Online
17424,2022-11-21,1951,13,2,33.62,0.00,67.23,Online
17425,2023-01-31,1951,104,3,9.15,25.00,27.45,Online
17426,2024-09-13,1951,72,4,44.93,0.00,179.73,Online
17427,2024-10-09,1951,60,1,69.10,10.00,69.10,Online
17428,2024-10-16,1951,11,2,13.73,10.00,27.45,Online
17429,2024-10-16,1951,119,4,8.06,0.00,32.24,Online
17430,2024-12-10,1951,3,3,242.29,10.00,726.86,Online
17431,2025-03-01,1951,69,4,6.95,0.00,27.81,Online
17432,2025-03-08,1951,16,4,12.35,10.00,49.39,Online
17433,2021-04-11,1952,124,1,274.01,25.00,274.01,Online
17434,2022-03-22,1952,139,1,335.17,0.00,335.17,Online
17435,2022-03-24,1952,69,4,36.03,10.00,144.11,Online
17436,2022-03-29,1952,38,2,29.26,0.00,58.52,Online
17437,2022-05-21,1952,71,3,590.23,0.00,1770.68,Online
17438,2022-05-23,1952,113,5,64.60,26.00,323.02,Online
17439,2023-11-19,1952,104,3,751.09,0.00,2253.27,Online
17440,2024-10-27,1952,20,4,14.63,7.00,58.52,Online
17441,2024-10-31,1952,96,2,141.08,47.00,282.15,Online
17442,2024-12-28,1952,123,6,9.75,0.00,58.52,Online
17443,2025-02-27,1952,165,2,29.26,0.00,58.52,Online
17444,2025-03-02,1952,43,2,73.18,0.00,146.35,Online
17450,2021-01-27,1954,6,4,57.77,21.00,231.06,Online
17451,2021-01-28,1954,68,3,43.23,0.00,129.69,Online
17452,2022-01-04,1954,18,2,79.30,0.00,158.59,Online
17453,2022-01-25,1954,19,2,177.74,0.00,355.48,Online
17454,2022-05-31,1954,120,2,73.30,25.00,146.60,Online
17455,2022-06-07,1954,173,3,25.80,50.00,77.39,Online
17456,2023-01-14,1954,26,2,425.98,5.00,851.96,Online
17457,2023-10-03,1954,139,3,55.93,49.00,167.79,Online
17458,2024-04-16,1954,104,1,124.93,0.00,124.93,Online
17459,2024-04-20,1954,119,2,378.25,50.00,756.50,Online
17460,2024-04-26,1954,132,3,184.47,25.00,553.41,Online
17461,2024-11-09,1954,13,4,119.78,10.00,479.10,Online
17462,2025-03-16,1954,93,1,77.39,10.00,77.39,Online
17463,2021-09-25,1955,87,1,186.64,0.00,186.64,Online
17464,2021-09-30,1955,117,4,14.80,10.00,59.21,Online
17465,2021-09-30,1955,160,4,70.46,0.00,281.84,Online
17466,2022-06-19,1955,100,3,100.23,12.00,300.68,Online
17467,2022-07-05,1955,167,3,117.20,50.00,351.60,Online
17468,2023-04-04,1955,102,1,438.64,0.00,438.64,Online
17469,2023-04-05,1955,132,4,88.71,49.00,354.85,Online
17470,2023-05-12,1955,141,1,115.49,10.00,115.49,Online
17471,2023-05-13,1955,168,2,124.69,10.00,249.37,Online
17472,2025-02-06,1955,143,5,10.15,0.00,50.75,Online
17473,2025-02-07,1955,39,2,46.78,10.00,93.56,Online
17474,2021-05-10,1956,158,4,12.97,0.00,51.87,Online
17475,2021-06-03,1956,126,1,51.87,50.00,51.87,Online
17476,2021-11-20,1956,97,1,51.87,22.00,51.87,Online
17477,2022-09-24,1956,155,3,203.20,10.00,609.60,Online
17478,2023-09-19,1956,50,6,53.24,0.00,319.42,Online
17479,2023-10-07,1956,72,3,73.21,9.00,219.62,Online
17480,2024-01-15,1956,125,1,51.87,4.00,51.87,Online
17481,2024-02-22,1956,114,3,17.29,25.00,51.87,Online
17482,2024-02-27,1956,41,1,51.87,50.00,51.87,Online
17483,2024-02-27,1956,91,1,51.87,50.00,51.87,Online
17484,2024-03-03,1956,65,1,223.95,0.00,223.95,Online
17485,2021-09-04,1957,170,1,71.69,10.00,71.69,Online
17486,2021-10-05,1957,51,3,227.97,2.00,683.91,Online
17487,2021-10-19,1957,18,3,17.07,29.00,51.21,Online
17488,2022-06-14,1957,20,1,223.20,23.00,223.20,Online
17489,2024-02-18,1957,59,2,100.21,27.00,200.41,Online
17490,2024-03-03,1957,102,3,17.07,10.00,51.21,Online
17491,2021-04-12,1958,74,2,62.49,0.00,124.98,Online
17492,2021-10-01,1958,25,1,37.76,25.00,37.76,Online
17493,2021-12-03,1958,105,3,98.64,9.00,295.93,Online
17494,2021-12-07,1958,88,7,16.88,10.00,118.17,Online
17495,2022-06-16,1958,87,5,6.95,21.00,34.73,Online
17496,2022-10-28,1958,74,2,378.29,10.00,756.58,Online
17497,2023-05-27,1958,83,4,24.98,3.00,99.93,Online
17498,2023-07-04,1958,84,4,96.56,25.00,386.22,Online
17499,2023-12-30,1958,102,2,31.28,0.00,62.56,Online
17500,2024-10-13,1958,104,1,39.15,0.00,39.15,Online
17501,2024-10-14,1958,33,4,17.01,0.00,68.03,Online
17502,2024-10-15,1958,93,3,22.94,10.00,68.81,Online
17503,2024-10-19,1958,18,3,12.15,0.00,36.46,Online
17504,2024-12-09,1958,38,4,67.68,0.00,270.73,Online
17505,2024-12-15,1958,110,4,8.68,25.00,34.73,Online
17506,2021-03-23,1959,67,1,57.53,21.00,57.53,Online
17507,2022-03-20,1959,14,2,243.34,23.00,486.67,Online
17508,2022-05-15,1959,67,3,19.18,25.00,57.53,Online
17509,2022-08-13,1959,128,3,19.18,0.00,57.53,Online
17510,2022-08-17,1959,18,4,29.75,0.00,119.01,Online
17511,2023-03-11,1959,87,1,241.42,0.00,241.42,Online
17512,2023-10-29,1959,12,4,85.66,50.00,342.63,Online
17513,2024-02-19,1959,73,1,117.35,0.00,117.35,Online
17514,2024-02-19,1959,98,1,58.85,7.00,58.85,Online
17515,2022-04-27,1960,8,2,35.59,10.00,71.18,Online
17516,2022-08-15,1960,91,2,19.35,10.00,38.69,Online
17517,2023-04-26,1960,175,3,56.02,10.00,168.05,Online
17518,2023-07-22,1960,89,1,150.24,10.00,150.24,Online
17519,2023-12-17,1960,9,5,8.03,23.00,40.15,Online
17520,2023-12-19,1960,45,5,41.16,0.00,205.78,Online
17521,2025-04-12,1960,63,2,103.33,25.00,206.66,Online
17522,2021-05-14,1961,27,3,29.97,10.00,89.91,Online
17523,2021-06-21,1961,136,1,110.61,28.00,110.61,Online
17524,2023-03-26,1961,62,2,299.80,50.00,599.59,Online
17525,2024-02-25,1961,135,2,26.37,4.00,52.74,Online
17526,2024-04-27,1961,91,3,90.27,25.00,270.81,Online
17527,2024-11-20,1961,119,2,171.85,10.00,343.69,Online
17528,2024-12-13,1961,58,4,77.37,10.00,309.47,Online
17529,2025-01-09,1961,3,3,23.53,0.00,70.60,Online
17530,2021-03-17,1962,71,1,105.07,0.00,105.07,Online
17531,2021-03-23,1962,165,1,636.46,10.00,636.46,Online
17532,2023-06-18,1962,54,3,122.73,10.00,368.20,Online
17533,2023-08-15,1962,85,1,543.70,0.00,543.70,Online
17534,2023-09-14,1962,160,5,217.91,0.00,1089.53,Online
17535,2023-11-14,1962,43,4,22.71,25.00,90.84,Online
17536,2024-05-10,1962,175,4,114.54,26.00,458.16,Online
17537,2024-05-13,1962,65,2,484.74,10.00,969.48,Online
17538,2024-12-02,1962,23,1,266.10,10.00,266.10,Online
17539,2021-01-15,1963,83,4,11.71,0.00,46.82,Online
17540,2021-02-27,1963,6,2,21.34,10.00,42.68,Online
17541,2022-09-10,1963,102,4,10.67,0.00,42.68,Online
17542,2022-10-11,1963,87,1,403.28,11.00,403.28,Online
17543,2023-02-02,1963,102,1,42.68,10.00,42.68,Online
17544,2024-02-07,1963,80,1,72.57,10.00,72.57,Online
17545,2024-02-08,1963,60,1,132.89,0.00,132.89,Online
17546,2024-02-13,1963,66,3,17.13,0.00,51.40,Online
17547,2024-02-17,1963,87,5,8.54,50.00,42.68,Online
17548,2021-10-12,1964,104,6,20.60,25.00,123.61,Online
17549,2021-11-17,1964,137,2,85.82,2.00,171.63,Online
17550,2023-02-17,1964,45,1,243.10,0.00,243.10,Online
17551,2023-02-21,1964,78,1,65.84,10.00,65.84,Online
17552,2023-02-24,1964,63,1,33.27,0.00,33.27,Online
17553,2023-05-28,1964,53,4,31.53,10.00,126.12,Online
17554,2024-05-26,1964,168,3,105.95,0.00,317.85,Online
17555,2024-05-28,1964,95,3,86.49,0.00,259.48,Online
17556,2024-05-31,1964,143,4,8.32,10.00,33.27,Online
17557,2024-06-03,1964,153,1,49.40,20.00,49.40,Online
17558,2024-08-26,1964,135,2,34.42,11.00,68.83,Online
17559,2025-01-07,1964,163,2,16.64,0.00,33.27,Online
17560,2021-02-05,1965,31,1,39.43,10.00,39.43,Online
17561,2021-02-09,1965,170,2,20.24,10.00,40.48,Online
17562,2021-02-10,1965,115,2,55.02,0.00,110.04,Online
17563,2021-08-18,1965,174,1,44.22,0.00,44.22,Online
17564,2022-07-15,1965,45,2,24.07,10.00,48.13,Online
17565,2022-12-22,1965,78,3,18.95,10.00,56.84,Online
17566,2023-03-04,1965,133,2,19.72,25.00,39.43,Online
17567,2023-06-16,1965,55,1,39.43,10.00,39.43,Online
17568,2023-06-16,1965,65,1,258.07,0.00,258.07,Online
17569,2024-05-28,1965,102,5,7.89,20.00,39.43,Online
17570,2025-01-08,1965,21,2,167.56,0.00,335.12,Online
17571,2025-01-12,1965,160,3,23.60,25.00,70.79,Online
17572,2025-03-01,1965,102,2,110.54,50.00,221.07,Online
17573,2025-03-16,1965,165,2,85.53,50.00,171.06,Online
17574,2021-03-12,1966,136,4,9.37,0.00,37.47,Online
17575,2021-06-28,1966,56,1,29.80,15.00,29.80,Online
17576,2022-01-12,1966,87,1,301.93,0.00,301.93,Online
17577,2022-01-17,1966,67,1,46.64,50.00,46.64,Online
17578,2022-02-16,1966,102,1,69.18,0.00,69.18,Online
17579,2023-01-18,1966,78,1,201.38,3.00,201.38,Online
17580,2023-01-22,1966,119,4,7.45,0.00,29.80,Online
17581,2023-01-25,1966,26,2,14.90,10.00,29.80,Online
17582,2023-08-11,1966,3,1,132.28,0.00,132.28,Online
17583,2023-08-14,1966,158,2,23.68,25.00,47.35,Online
17584,2025-01-03,1966,137,1,42.13,0.00,42.13,Online
17585,2025-01-08,1966,80,2,99.82,21.00,199.64,Online
17586,2021-06-23,1967,150,4,10.61,30.00,42.45,Online
17587,2023-05-29,1967,40,2,15.60,0.00,31.20,Online
17588,2024-03-31,1967,15,3,28.79,10.00,86.38,Online
17589,2024-04-02,1967,87,1,34.48,10.00,34.48,Online
17590,2024-06-05,1967,40,2,15.60,50.00,31.20,Online
17591,2021-04-04,1968,67,3,29.34,0.00,88.03,Online
17592,2021-04-11,1968,165,3,28.94,50.00,86.83,Online
17593,2021-07-29,1968,173,1,63.83,0.00,63.83,Online
17594,2021-10-08,1968,74,1,63.83,10.00,63.83,Online
17595,2022-04-07,1968,86,4,15.96,25.00,63.83,Online
17596,2023-08-22,1968,74,1,63.83,0.00,63.83,Online
17597,2024-02-03,1968,74,3,155.61,27.00,466.83,Online
17598,2024-06-21,1968,50,3,21.28,50.00,63.83,Online
17599,2021-06-12,1969,43,4,10.30,50.00,41.20,Online
17600,2021-06-15,1969,61,2,43.80,25.00,87.59,Online
17601,2021-06-17,1969,6,2,20.60,25.00,41.20,Online
17602,2021-06-18,1969,63,2,120.90,10.00,241.80,Online
17603,2021-06-19,1969,160,2,20.60,5.00,41.20,Online
17604,2022-06-24,1969,135,4,11.06,0.00,44.25,Online
17605,2023-11-29,1969,8,2,112.17,21.00,224.33,Online
17606,2024-01-15,1969,46,1,41.20,28.00,41.20,Online
17607,2024-01-16,1969,13,4,27.26,24.00,109.05,Online
17608,2024-06-04,1969,76,1,73.25,2.00,73.25,Online
17609,2024-06-11,1969,113,3,19.63,1.00,58.89,Online
17610,2025-02-24,1969,135,2,20.60,0.00,41.20,Online
17611,2025-03-09,1969,127,2,253.92,0.00,507.84,Online
17612,2025-04-10,1969,105,1,41.20,21.00,41.20,Online
17613,2021-11-25,1970,65,1,381.10,10.00,381.10,Online
17614,2021-12-03,1970,104,4,9.15,0.00,36.61,Online
17615,2022-03-29,1970,74,1,414.90,0.00,414.90,Online
17616,2022-12-01,1970,19,3,55.70,0.00,167.11,Online
17617,2023-05-01,1970,163,1,137.93,25.00,137.93,Online
17618,2023-05-08,1970,82,4,58.24,25.00,232.95,Online
17619,2024-03-20,1970,6,1,36.61,12.00,36.61,Online
17620,2024-03-25,1970,117,5,14.43,0.00,72.16,Online
17621,2024-03-27,1970,68,4,21.10,15.00,84.39,Online
17622,2024-03-28,1970,47,1,309.97,0.00,309.97,Online
17623,2024-03-30,1970,150,1,165.09,10.00,165.09,Online
17624,2024-06-20,1970,102,4,17.95,25.00,71.81,Online
17625,2024-10-05,1970,170,3,44.73,10.00,134.20,Online
17626,2021-03-29,1971,47,1,785.89,0.00,785.89,Online
17627,2021-12-06,1971,136,3,16.01,6.00,48.02,Online
17628,2022-07-05,1971,87,2,92.09,0.00,184.17,Online
17629,2022-07-08,1971,82,2,115.83,10.00,231.66,Online
17630,2022-08-12,1971,111,2,28.41,0.00,56.81,Online
17631,2022-12-01,1971,23,3,22.22,4.00,66.67,Online
17632,2024-07-01,1971,74,2,37.87,25.00,75.73,Online
17633,2024-08-16,1971,135,1,120.45,13.00,120.45,Online
17634,2022-07-15,1972,22,1,95.20,48.00,95.20,Online
17635,2022-07-17,1972,115,1,206.88,25.00,206.88,Online
17636,2022-07-20,1972,160,2,105.01,0.00,210.01,Online
17637,2023-12-30,1972,69,2,38.71,50.00,77.41,Online
17638,2021-04-10,1973,150,3,26.40,10.00,79.19,Online
17639,2021-07-14,1973,52,1,178.19,0.00,178.19,Online
17640,2023-12-16,1973,173,4,97.83,10.00,391.30,Online
17641,2024-04-15,1973,126,2,39.60,25.00,79.19,Online
17642,2024-05-01,1973,137,1,316.73,15.00,316.73,Online
17643,2021-02-14,1974,126,2,38.22,0.00,76.44,Online
17644,2021-04-19,1974,34,2,38.22,0.00,76.44,Online
17645,2021-10-16,1974,87,1,229.06,0.00,229.06,Online
17646,2022-01-22,1974,163,4,179.84,13.00,719.34,Online
17647,2022-02-19,1974,159,1,303.73,0.00,303.73,Online
17648,2023-08-29,1974,144,4,64.74,0.00,258.95,Online
17649,2024-05-10,1974,88,2,85.23,50.00,170.45,Online
17650,2024-05-19,1974,23,2,38.22,25.00,76.44,Online
17651,2024-05-20,1974,32,2,391.74,5.00,783.48,Online
17652,2024-08-05,1974,67,1,166.06,30.00,166.06,Online
17653,2024-08-10,1974,172,1,559.79,0.00,559.79,Online
17654,2024-12-03,1974,135,4,19.55,0.00,78.21,Online
17655,2025-04-04,1974,137,1,345.67,4.00,345.67,Online
17656,2021-09-16,1975,29,4,7.09,10.00,28.35,Online
17657,2022-10-06,1975,155,1,76.97,25.00,76.97,Online
17658,2023-05-10,1975,69,6,8.71,50.00,52.27,Online
17659,2023-11-02,1975,48,1,151.68,3.00,151.68,Online
17660,2023-11-08,1975,128,2,14.18,0.00,28.35,Online
17661,2021-01-27,1976,137,2,31.58,0.00,63.16,Online
17662,2021-06-03,1976,8,7,16.84,10.00,117.85,Online
17663,2021-10-13,1976,51,3,21.05,30.00,63.16,Online
17664,2021-10-24,1976,115,3,397.73,0.00,1193.20,Online
17665,2021-12-19,1976,69,1,188.30,45.00,188.30,Online
17666,2022-01-15,1976,74,2,573.08,10.00,1146.16,Online
17667,2022-03-25,1976,80,2,35.89,4.00,71.77,Online
17668,2022-05-01,1976,102,2,31.58,0.00,63.16,Online
17669,2022-06-11,1976,162,3,70.41,0.00,211.23,Online
17670,2022-07-19,1976,135,1,63.16,50.00,63.16,Online
17671,2024-04-26,1976,30,2,98.76,0.00,197.52,Online
17672,2021-07-16,1977,60,1,90.83,10.00,90.83,Online
17673,2022-05-19,1977,58,2,206.14,0.00,412.27,Online
17674,2022-10-03,1977,40,1,637.06,0.00,637.06,Online
17675,2023-06-02,1977,67,1,553.68,26.00,553.68,Online
17676,2023-07-29,1977,59,1,90.83,28.00,90.83,Online
17677,2022-03-01,1978,151,1,36.39,2.00,36.39,Online
17678,2022-09-29,1978,155,3,12.13,27.00,36.39,Online
17679,2023-07-09,1978,48,1,1038.44,10.00,1038.44,Online
17680,2023-12-07,1978,173,4,46.99,0.00,187.97,Online
17681,2024-08-21,1978,121,1,36.39,25.00,36.39,Online
17682,2024-09-23,1978,59,1,36.39,0.00,36.39,Online
17683,2021-07-08,1979,166,1,111.34,0.00,111.34,Online
17684,2021-09-20,1979,135,1,193.81,50.00,193.81,Online
17685,2022-03-25,1979,103,1,515.90,0.00,515.90,Online
17686,2022-05-05,1979,139,1,112.16,10.00,112.16,Online
17687,2022-06-05,1979,116,1,84.04,0.00,84.04,Online
17688,2023-02-26,1979,25,6,14.01,10.00,84.04,Online
17689,2023-03-08,1979,170,3,28.01,50.00,84.04,Online
17690,2023-03-13,1979,10,1,391.09,10.00,391.09,Online
17691,2023-06-01,1979,113,1,95.92,0.00,95.92,Online
17692,2023-11-02,1979,158,2,42.02,3.00,84.04,Online
17693,2025-01-26,1979,158,2,107.29,0.00,214.57,Online
17694,2025-02-19,1979,78,1,84.04,10.00,84.04,Online
17695,2021-01-26,1980,98,2,46.44,3.00,92.87,Online
17696,2021-01-27,1980,66,1,60.61,10.00,60.61,Online
17697,2021-01-27,1980,137,3,22.26,50.00,66.77,Online
17698,2021-01-31,1980,112,1,151.35,0.00,151.35,Online
17699,2021-02-03,1980,120,3,12.24,0.00,36.71,Online
17700,2022-08-13,1980,42,1,54.10,10.00,54.10,Online
17701,2023-05-15,1980,35,2,221.81,0.00,443.61,Online
17702,2023-08-14,1980,2,1,152.55,50.00,152.55,Online
17703,2024-10-11,1980,104,2,18.36,25.00,36.71,Online
17704,2025-02-19,1980,151,1,45.83,0.00,45.83,Online
17705,2025-04-02,1980,144,1,96.12,10.00,96.12,Online
17706,2021-03-30,1981,148,1,65.90,0.00,65.90,Online
17707,2021-04-02,1981,71,1,60.34,10.00,60.34,Online
17708,2021-04-08,1981,158,4,15.09,0.00,60.34,Online
17709,2022-06-20,1981,12,2,55.47,4.00,110.94,Online
17710,2022-06-27,1981,165,1,331.20,0.00,331.20,Online
17711,2022-09-16,1981,24,3,31.42,10.00,94.27,Online
17712,2023-01-27,1981,43,1,364.74,25.00,364.74,Online
17713,2024-07-21,1981,104,5,12.07,10.00,60.34,Online
17714,2024-09-14,1981,64,3,24.25,25.00,72.76,Online
17715,2024-09-16,1981,54,2,30.17,10.00,60.34,Online
17716,2024-09-21,1981,39,2,30.26,22.00,60.52,Online
17717,2024-09-26,1981,72,3,67.17,0.00,201.50,Online
17718,2024-10-13,1981,159,1,489.08,0.00,489.08,Online
17719,2021-08-18,1982,17,2,28.43,25.00,56.86,Online
17720,2021-08-20,1982,153,1,147.77,10.00,147.77,Online
17721,2022-05-27,1982,100,2,105.29,20.00,210.58,Online
17722,2022-08-16,1982,48,2,24.61,0.00,49.22,Online
17723,2023-05-21,1982,143,3,29.31,0.00,87.94,Online
17724,2023-05-24,1982,98,4,54.22,0.00,216.87,Online
17725,2024-01-25,1982,100,1,973.68,10.00,973.68,Online
17726,2024-08-19,1982,53,2,24.61,9.00,49.22,Online
17727,2024-08-20,1982,28,1,529.20,50.00,529.20,Online
17728,2024-12-11,1982,20,4,33.93,11.00,135.73,Online
17729,2024-12-11,1982,85,2,24.61,10.00,49.22,Online
17730,2024-12-15,1982,117,6,8.20,10.00,49.22,Online
17731,2024-12-15,1982,128,1,140.18,0.00,140.18,Online
17732,2025-01-24,1982,71,1,49.22,6.00,49.22,Online
17733,2021-01-09,1983,69,2,67.67,10.00,135.33,Online
17734,2021-01-09,1983,78,3,26.88,1.00,80.64,Online
17735,2021-01-13,1983,50,3,8.81,10.00,26.43,Online
17736,2022-02-15,1983,95,1,94.29,0.00,94.29,Online
17737,2022-09-22,1983,135,4,6.61,0.00,26.43,Online
17738,2024-06-25,1983,65,1,79.70,0.00,79.70,Online
17739,2021-05-03,1984,165,1,51.83,0.00,51.83,Online
17740,2022-03-05,1984,43,1,51.83,4.00,51.83,Online
17741,2022-08-17,1984,72,2,41.14,50.00,82.28,Online
17742,2022-10-12,1984,95,6,15.62,10.00,93.71,Online
17743,2023-04-07,1984,89,1,52.01,10.00,52.01,Online
17744,2023-10-05,1984,50,3,17.28,1.00,51.83,Online
17745,2023-10-05,1984,89,1,51.83,25.00,51.83,Online
17746,2023-10-10,1984,174,2,25.92,25.00,51.83,Online
17747,2023-11-16,1984,121,2,246.48,0.00,492.95,Online
17748,2024-04-26,1984,102,1,226.46,28.00,226.46,Online
17749,2024-04-27,1984,87,1,190.20,0.00,190.20,Online
17750,2025-01-28,1984,84,1,51.83,25.00,51.83,Online
17751,2021-06-27,1985,155,1,252.01,0.00,252.01,Online
17752,2021-06-30,1985,35,1,25.98,13.00,25.98,Online
17753,2021-07-02,1985,145,1,249.59,0.00,249.59,Online
17754,2021-07-26,1985,74,1,86.44,25.00,86.44,Online
17755,2023-04-29,1985,67,2,36.43,0.00,72.85,Online
17756,2023-04-30,1985,33,3,16.16,25.00,48.48,Online
17757,2023-05-05,1985,40,2,59.01,0.00,118.01,Online
17758,2021-07-17,1986,58,2,46.52,10.00,93.04,Online
17759,2021-08-21,1986,11,4,23.26,0.00,93.04,Online
17760,2021-08-23,1986,112,1,118.08,25.00,118.08,Online
17761,2023-03-11,1986,14,4,65.64,50.00,262.55,Online
17762,2023-05-12,1986,89,3,31.01,49.00,93.04,Online
17763,2023-09-09,1986,147,2,244.51,0.00,489.01,Online
17764,2023-09-16,1986,90,2,761.75,0.00,1523.50,Online
17765,2023-10-29,1986,77,2,296.48,0.00,592.95,Online
17766,2024-05-05,1986,139,3,171.22,0.00,513.65,Online
17767,2024-08-06,1986,115,1,100.78,25.00,100.78,Online
17768,2021-02-08,1987,37,1,229.49,10.00,229.49,Online
17769,2021-07-21,1987,30,1,342.87,0.00,342.87,Online
17770,2023-03-11,1987,93,1,361.15,50.00,361.15,Online
17771,2023-04-18,1987,123,2,31.72,25.00,63.44,Online
17772,2023-06-04,1987,83,2,78.72,23.00,157.44,Online
17773,2023-07-24,1987,8,3,79.96,0.00,239.88,Online
17774,2023-07-25,1987,60,1,759.97,0.00,759.97,Online
17775,2023-07-26,1987,119,3,99.62,7.00,298.85,Online
17776,2023-07-29,1987,108,3,30.04,10.00,90.13,Online
17777,2023-08-01,1987,137,1,419.40,25.00,419.40,Online
17778,2024-01-26,1987,65,1,895.94,10.00,895.94,Online
17779,2024-03-01,1987,139,1,176.18,0.00,176.18,Online
17780,2021-09-24,1988,20,3,23.58,0.00,70.75,Online
17781,2021-11-13,1988,115,5,11.47,25.00,57.33,Online
17782,2023-06-28,1988,43,1,234.99,50.00,234.99,Online
17783,2024-12-14,1988,85,5,13.44,0.00,67.21,Online
17784,2021-02-23,1989,30,1,590.23,50.00,590.23,Online
17785,2021-02-27,1989,72,3,243.36,0.00,730.07,Online
17786,2021-02-28,1989,15,4,34.43,0.00,137.72,Online
17787,2021-03-01,1989,137,1,422.48,0.00,422.48,Online
17788,2021-03-06,1989,163,2,47.69,23.00,95.38,Online
17789,2021-12-21,1989,74,5,34.76,50.00,173.80,Online
17790,2022-03-15,1989,153,2,47.69,10.00,95.38,Online
17791,2022-04-03,1989,155,1,124.03,10.00,124.03,Online
17792,2023-06-24,1989,139,1,95.38,49.00,95.38,Online
17793,2023-06-26,1989,6,2,52.97,0.00,105.93,Online
17794,2023-09-10,1989,137,1,5722.63,10.00,5722.63,Online
17795,2023-09-12,1989,58,2,133.47,5.00,266.94,Online
17796,2023-09-13,1989,15,1,95.38,24.00,95.38,Online
17797,2023-09-23,1989,93,3,134.48,5.00,403.43,Online
17798,2021-06-13,1990,11,1,69.66,10.00,69.66,Online
17799,2021-12-15,1990,153,3,184.89,0.00,554.68,Online
17800,2021-12-16,1990,115,2,38.77,25.00,77.54,Online
17801,2022-12-27,1990,80,3,23.22,25.00,69.66,Online
17802,2022-12-30,1990,31,1,913.17,11.00,913.17,Online
17803,2023-01-02,1990,9,1,181.06,10.00,181.06,Online
17804,2023-01-08,1990,6,4,262.09,0.00,1048.37,Online
17805,2023-03-01,1990,40,3,23.22,3.00,69.66,Online
17806,2023-05-09,1990,22,2,34.83,10.00,69.66,Online
17807,2023-05-09,1990,102,3,292.81,25.00,878.43,Online
17808,2023-05-12,1990,58,3,57.78,10.00,173.35,Online
17809,2023-05-14,1990,88,1,335.45,0.00,335.45,Online
17810,2024-03-11,1990,20,2,34.83,25.00,69.66,Online
17811,2023-01-08,1991,9,3,27.75,21.00,83.24,Online
17812,2023-08-03,1991,13,1,61.71,0.00,61.71,Online
17813,2023-09-21,1991,110,2,30.86,25.00,61.71,Online
17814,2024-03-20,1991,129,1,61.71,10.00,61.71,Online
17815,2024-06-05,1991,74,3,20.57,3.00,61.71,Online
17816,2024-11-01,1991,132,1,61.71,14.00,61.71,Online
17817,2025-02-03,1991,23,2,263.86,10.00,527.71,Online
17818,2025-02-05,1991,88,2,74.79,0.00,149.58,Online
17819,2021-01-25,1992,65,1,126.13,0.00,126.13,Online
17820,2021-01-31,1992,15,6,132.06,4.00,792.34,Online
17821,2021-01-31,1992,167,1,204.12,0.00,204.12,Online
17822,2021-07-04,1992,58,1,60.30,10.00,60.30,Online
17823,2021-07-15,1992,102,1,112.61,10.00,112.61,Online
17824,2021-10-04,1992,104,1,665.39,0.00,665.39,Online
17825,2022-02-26,1992,147,1,228.33,25.00,228.33,Online
17826,2022-10-06,1992,125,1,79.94,10.00,79.94,Online
17827,2023-01-18,1992,137,1,2089.02,25.00,2089.02,Online
17828,2023-01-22,1992,69,1,60.30,26.00,60.30,Online
17829,2023-07-30,1992,22,4,16.86,48.00,67.45,Online
17830,2025-01-06,1992,115,1,171.57,0.00,171.57,Online
17831,2021-05-18,1993,40,1,133.16,10.00,133.16,Online
17832,2021-07-22,1993,74,1,65.41,4.00,65.41,Online
17833,2022-01-29,1993,60,3,127.16,10.00,381.49,Online
17834,2022-02-06,1993,117,1,36.20,0.00,36.20,Online
17835,2022-07-18,1993,94,1,36.20,10.00,36.20,Online
17836,2023-11-22,1993,80,3,12.07,25.00,36.20,Online
17837,2024-08-17,1993,135,6,42.09,50.00,252.55,Online
17838,2024-11-02,1993,115,2,141.43,0.00,282.85,Online
17839,2024-11-07,1993,158,3,72.97,0.00,218.90,Online
17840,2024-11-07,1993,173,6,6.03,0.00,36.20,Online
